task,caseid,user,LogType,elementId,processId,resourceId,end_timestamp,start_timestamp
C,1568,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:05:55.664,2021-01-11T11:48:14.027
E,1568,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:09:55.450,2021-01-11T12:05:55.664
I,1568,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T13:51:39.886,2021-01-11T13:50:39.886
J,1568,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T14:19:39.483,2021-01-11T14:08:19.553
K,1568,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:13:41.393,2021-01-11T15:13:39.393
N,1568,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:57:46.515,2021-01-11T15:49:16.390
Y,1568,JKL-000002,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T15:59:15.235,2021-01-11T15:57:46.515
Z,1568,JKL-000003,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T18:54:30.040,2021-01-11T15:59:15.235
AA,1568,JKL-000001,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T19:05:55.588,2021-01-11T18:54:30.040
R,1568,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T21:00:37.640,2021-01-11T19:05:55.588
S,1568,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T21:15:34.725,2021-01-11T21:00:37.640
T,1568,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T21:24:15.049,2021-01-11T21:15:34.725
I,1568,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:10:46.689,2021-01-11T22:09:46.689
J,1568,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:11:01.503,2021-01-11T22:10:46.689
K,1568,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:11:03.503,2021-01-11T22:11:01.503
M,1568,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:16:11.048,2021-01-11T22:11:03.503
N,1568,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:29:26.478,2021-01-11T22:16:11.048
U,1568,GHI-000002,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-11T22:33:27.878,2021-01-11T22:16:11.048
Y,1568,JKL-000002,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T23:05:58.836,2021-01-11T22:29:26.478
V,1568,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-11T22:54:47.835,2021-01-11T22:33:27.878
X,1568,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-11T22:56:07.895,2021-01-11T22:54:47.835
Z,1568,JKL-000003,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T01:27:17.679,2021-01-11T23:05:58.836
AA,1568,JKL-000001,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T01:36:24.636,2021-01-12T01:27:17.679
R,1568,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T02:04:39.318,2021-01-12T01:45:00.138
S,1568,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T02:19:05.224,2021-01-12T02:10:35.041
T,1568,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T02:33:00.822,2021-01-12T02:25:26.331
A,1569,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T11:25:37.648,2021-01-11T11:17:37.596
B,1569,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T11:26:44.743,2021-01-11T11:25:46.806
G,1569,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:12:58.018,2021-01-11T12:09:55.450
F,1569,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:13:07.168,2021-01-11T12:12:58.018
D,1569,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:22:35.735,2021-01-11T12:13:07.168
H,1569,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:25:07.452,2021-01-11T12:22:35.735
C,1569,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:28:07.526,2021-01-11T12:25:07.452
E,1569,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T12:38:15.150,2021-01-11T12:28:07.526
I,1569,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T13:52:39.886,2021-01-11T13:51:39.886
J,1569,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T14:32:40.271,2021-01-11T14:19:39.483
K,1569,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:13:43.393,2021-01-11T15:13:41.393
M,1569,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:05:48.105,2021-01-11T15:57:46.515
U,1569,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-11T16:23:55.807,2021-01-11T16:05:48.105
V,1569,GHI-000001,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-11T16:48:23.869,2021-01-11T16:23:55.807
X,1569,GHI-000002,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-11T16:54:43.253,2021-01-11T16:48:23.869
R,1569,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T18:09:35.024,2021-01-11T16:54:43.253
S,1569,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T18:13:51.558,2021-01-11T18:09:35.024
T,1569,DEF-000003,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T18:19:32.253,2021-01-11T18:13:51.558
I,1569,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T18:41:23.963,2021-01-11T18:40:23.963
J,1569,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T19:26:12.366,2021-01-11T19:24:36.719
K,1569,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T19:58:31.861,2021-01-11T19:58:29.861
N,1569,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T20:05:58.831,2021-01-11T20:01:03.380
Y,1569,JKL-000003,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T20:10:27.036,2021-01-11T20:05:58.831
Z,1569,JKL-000001,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T00:44:02.741,2021-01-11T20:10:27.036
AA,1569,JKL-000001,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T00:44:25.054,2021-01-12T00:44:02.741
R,1569,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T05:37:50.442,2021-01-12T00:44:25.054
S,1569,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T05:42:40.381,2021-01-12T05:37:50.442
T,1569,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T06:36:42.618,2021-01-12T05:42:40.381
A,157,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T11:39:00.375,2020-04-29T11:29:56.138
B,157,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T11:54:21.257,2020-04-29T11:39:00.375
G,157,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T11:56:59.478,2020-04-29T11:54:21.257
F,157,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T11:59:11.108,2020-04-29T11:56:59.478
D,157,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T12:04:17.042,2020-04-29T11:59:11.108
H,157,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T12:16:38.369,2020-04-29T12:04:17.042
C,157,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T12:17:33.673,2020-04-29T12:16:38.369
E,157,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T12:17:47.575,2020-04-29T12:17:33.673
I,157,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T12:49:06.544,2020-04-29T12:48:06.544
J,157,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T13:00:44.697,2020-04-29T12:49:06.544
K,157,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T13:10:57.107,2020-04-29T13:10:55.107
N,157,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2020-04-29T13:42:03.301,2020-04-29T13:31:29.438
Y,157,JKL-000003,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-04-29T13:50:12.593,2020-04-29T13:42:03.301
Z,157,JKL-000002,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-04-29T15:35:40.936,2020-04-29T13:50:12.593
AA,157,JKL-000001,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2020-04-29T15:48:46.830,2020-04-29T15:35:40.936
R,157,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T23:11:54.828,2020-04-29T15:48:46.830
S,157,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T23:20:51.721,2020-04-29T23:11:54.828
T,157,DEF-000001,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-29T23:30:33.581,2020-04-29T23:20:51.721
P,157,ABC-000001,MXML.EnactmentLog,Task_0tm4h1h,Process_1,QBP_DEFAULT_RESOURCE,2020-04-30T04:15:13.363,2020-04-30T03:49:57.798
Q,157,DEF-000002,MXML.EnactmentLog,Task_08t6quk,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-30T14:27:45.775,2020-04-30T12:37:26.395
R,157,DEF-000002,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-04-30T21:39:12.158,2020-04-30T20:06:39.055
S,157,DEF-000002,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-05-01T00:35:27.916,2020-05-01T00:33:42.323
T,157,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2020-05-01T02:06:01.787,2020-05-01T01:48:38.150
A,1570,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T14:08:19.553,2021-01-11T13:52:39.886
B,1570,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:13:39.393,2021-01-11T14:32:40.271
G,1570,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:24:20.171,2021-01-11T15:13:43.393
F,1570,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:25:54.840,2021-01-11T15:24:20.171
D,1570,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:29:33.823,2021-01-11T15:25:54.840
H,1570,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:36:43.008,2021-01-11T15:29:33.823
C,1570,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:37:42.717,2021-01-11T15:36:43.008
E,1570,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T15:49:16.390,2021-01-11T15:37:42.717
I,1570,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T17:23:44.202,2021-01-11T17:22:44.202
J,1570,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T17:37:14.748,2021-01-11T17:34:20.167
K,1570,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T17:38:45.189,2021-01-11T17:38:43.189
N,1570,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T18:33:04.808,2021-01-11T18:28:48.415
Y,1570,JKL-000001,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T18:35:14.230,2021-01-11T18:33:04.808
Z,1570,JKL-000002,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T20:53:04.026,2021-01-11T18:35:14.230
AA,1570,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-11T20:57:06.869,2021-01-11T20:53:04.026
R,1570,DEF-000001,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T21:51:04.712,2021-01-11T20:57:06.869
S,1570,DEF-000003,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T22:22:25.777,2021-01-11T21:51:04.712
T,1570,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-11T22:32:34.622,2021-01-11T22:22:25.777
I,1570,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:33:34.622,2021-01-11T22:32:34.622
J,1570,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:49:52.106,2021-01-11T22:33:34.622
K,1570,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T22:49:54.106,2021-01-11T22:49:52.106
M,1570,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T23:24:10.461,2021-01-11T22:49:54.106
O,1570,ABC-000001,MXML.EnactmentLog,Task_1l1hbv6,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T23:28:46.890,2021-01-11T23:24:10.461
U,1570,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-11T23:41:54.664,2021-01-11T23:24:10.461
N,1570,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T23:47:16.883,2021-01-11T23:28:46.890
BB,1570,MNO-000001,MXML.EnactmentLog,Task_1pzwok3,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2021-01-11T23:39:42.498,2021-01-11T23:28:46.890
CC,1570,MNO-000002,MXML.EnactmentLog,Task_0t6ryvv,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2021-01-12T01:31:40.308,2021-01-11T23:39:42.498
V,1570,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-12T04:34:04.106,2021-01-11T23:41:54.664
Y,1570,JKL-000002,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T00:03:57.476,2021-01-11T23:47:16.883
Z,1570,JKL-000002,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T02:27:13.213,2021-01-12T00:03:57.476
DD,1570,MNO-000003,MXML.EnactmentLog,Task_1e72t9f,Process_1,qbp_e91ea0ac-6218-4bdc-bfab-beccf73d8794,2021-01-12T01:34:18.491,2021-01-12T01:31:40.308
AA,1570,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T02:32:02.198,2021-01-12T02:27:13.213
X,1570,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-12T04:49:18.141,2021-01-12T04:34:04.106
R,1570,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T06:43:07.646,2021-01-12T04:49:18.141
S,1570,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T06:51:47.472,2021-01-12T06:43:07.646
T,1570,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T06:56:00.740,2021-01-12T06:51:47.472
I,1570,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T06:57:00.740,2021-01-12T06:56:00.740
J,1570,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T07:01:09.688,2021-01-12T06:57:00.740
K,1570,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T07:01:11.688,2021-01-12T07:01:09.688
M,1570,ABC-000001,MXML.EnactmentLog,Task_0tkh9qf,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T07:13:39.334,2021-01-12T07:01:11.688
L,1570,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T07:33:06.880,2021-01-12T07:13:39.334
U,1570,GHI-000003,MXML.EnactmentLog,Task_1abbjnw,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-12T07:20:42.867,2021-01-12T07:13:39.334
V,1570,GHI-000002,MXML.EnactmentLog,Task_0oq0sec,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-12T07:39:40.460,2021-01-12T07:20:42.867
N,1570,ABC-000001,MXML.EnactmentLog,Task_1k76one,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T07:34:28.612,2021-01-12T07:33:06.880
Y,1570,JKL-000001,MXML.EnactmentLog,Task_1n1wfe0,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T07:46:10.491,2021-01-12T07:34:28.612
X,1570,GHI-000001,MXML.EnactmentLog,Task_0qw0y7l,Process_1,qbp_e79fc9c0-b70d-4c52-acb5-7a2416e6086c,2021-01-12T07:39:50.722,2021-01-12T07:39:40.460
Z,1570,JKL-000002,MXML.EnactmentLog,Task_0t0yzbp,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T08:33:04.361,2021-01-12T07:46:10.491
AA,1570,JKL-000003,MXML.EnactmentLog,Task_06c1top,Process_1,qbp_9e01c3e7-c984-422e-8d68-fa0e168e5af5,2021-01-12T08:36:20.394,2021-01-12T08:33:04.361
R,1570,DEF-000003,MXML.EnactmentLog,Task_00cy468,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T09:00:39.512,2021-01-12T08:36:20.394
S,1570,DEF-000001,MXML.EnactmentLog,Task_0iex542,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T09:00:53.888,2021-01-12T09:00:39.512
T,1570,DEF-000002,MXML.EnactmentLog,Task_02gig04,Process_1,qbp_e0f3afa2-70df-4a0f-a0f2-dfcbd3484bdb,2021-01-12T09:05:32.822,2021-01-12T09:00:53.888
I,1570,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T09:06:32.822,2021-01-12T09:05:32.822
J,1570,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T09:50:44.903,2021-01-12T09:06:32.822
K,1570,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T09:50:46.903,2021-01-12T09:50:44.903
L,1570,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2021-01-12T09:54:42.983,2021-01-12T09:50:46.903
A,1571,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:12:10.997,2021-01-11T16:05:48.105
B,1571,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:19:52.567,2021-01-11T16:12:10.997
G,1571,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:27:52.869,2021-01-11T16:26:18.954
F,1571,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:30:14.436,2021-01-11T16:27:52.869
D,1571,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:36:42.366,2021-01-11T16:30:14.436
H,1571,ABC-000001,MXML.EnactmentLog,Task_1yczilm,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:43:59.867,2021-01-11T16:36:42.366
C,1571,ABC-000001,MXML.EnactmentLog,Task_1xhajjz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:48:29.284,2021-01-11T16:43:59.867
E,1571,ABC-000001,MXML.EnactmentLog,Task_1f0rzqa,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:49:49.816,2021-01-11T16:48:29.284
I,1571,ABC-000001,MXML.EnactmentLog,Task_1eucwiz,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T18:34:04.808,2021-01-11T18:33:04.808
J,1571,ABC-000001,MXML.EnactmentLog,Task_17qz3y7,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T19:08:10.016,2021-01-11T18:41:23.963
K,1571,ABC-000001,MXML.EnactmentLog,Task_19qrdf3,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T19:26:14.366,2021-01-11T19:26:12.366
L,1571,ABC-000001,MXML.EnactmentLog,Task_0jnkm8s,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T20:00:04.249,2021-01-11T19:58:31.861
A,1572,ABC-000001,MXML.EnactmentLog,Task_1mwrpiw,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:26:18.954,2021-01-11T16:19:52.567
B,1572,ABC-000001,MXML.EnactmentLog,Task_1w88vmv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:51:54.071,2021-01-11T16:49:49.816
G,1572,ABC-000001,MXML.EnactmentLog,Task_0pf3qxv,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:53:23.896,2021-01-11T16:51:54.071
F,1572,ABC-000001,MXML.EnactmentLog,Task_0dfp9e9,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:53:34.179,2021-01-11T16:53:23.896
D,1572,ABC-000001,MXML.EnactmentLog,Task_1u4gdar,Process_1,QBP_DEFAULT_RESOURCE,2021-01-11T16:59:04.383,2021-01-11T16:53:34.179
