task,caseid,user,LogType,case_variant,elementId,processId,resourceCost,resourceId,end_timestamp,start_timestamp
Check Insurance,1438,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:30:35.094,2019-04-03T12:30:35.094
Pack the drugs (Production),1438,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1297430555555554,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:12:59.334,2019-04-03T17:10:16.651
Check for Quality Assurance,1438,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9061805555555555,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T17:19:28.063,2019-04-03T17:18:22.818
Pick-up,1438,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2271944444444447,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:28:47.011,2019-04-04T10:25:50.295
Process drop-off,1439,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7121805555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T19:54:01.105,2019-04-02T19:52:18.551
Enter prescription details,1439,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1730763888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:32:23.535,2019-04-03T12:29:34.612
Check if refill is allowed,1439,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:32:23.535,2019-04-03T12:32:23.535
Check DUR,1439,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:32:23.535,2019-04-03T12:32:23.535
Check Insurance,1439,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:32:23.535,2019-04-03T12:32:23.535
Pack the drugs (Production),1439,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1340277777777779,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:15:42.941,2019-04-03T17:12:59.641
Check for Quality Assurance,1439,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9250694444444445,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T17:20:34.668,2019-04-03T17:19:28.063
Pick-up,1439,Technician-000002,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9343125,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:28:47.621,2019-04-04T10:26:33.080
Process drop-off,144,Technician-000002,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6195833333333334,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-25T17:18:55.034,2019-03-25T17:17:25.814
Enter prescription details,144,Technician-000003,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0241458333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-25T17:51:50.992,2019-03-25T17:49:23.515
Check if refill is allowed,144,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-25T17:51:50.992,2019-03-25T17:51:50.992
Check DUR,144,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-25T17:51:50.992,2019-03-25T17:51:50.992
Resolve DUR manually,144,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.9720277777777775,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-03-25T17:54:23.794,2019-03-25T17:52:01.808
Check Insurance,144,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-03-25T17:54:23.794,2019-03-25T17:54:23.794
Pack the drugs (Production),144,Technician-000003,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1804166666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-25T18:29:46.905,2019-03-25T18:26:56.925
Check for Quality Assurance,144,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8679861111111111,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-03-25T18:30:49.400,2019-03-25T18:29:46.905
Pick-up,144,Technician-000002,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0956597222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-03-25T18:59:38.913,2019-03-25T18:57:01.138
Process drop-off,1440,Technician-000001,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6767013888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:02:02.579,2019-04-02T20:00:25.134
Enter prescription details,1440,Technician-000003,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0705902777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:40:34.304,2019-04-03T12:38:00.139
Check if refill is allowed,1440,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:40:34.304,2019-04-03T12:40:34.304
Check DUR,1440,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:40:34.304,2019-04-03T12:40:34.304
Check Insurance,1440,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:40:34.304,2019-04-03T12:40:34.304
Pack the drugs (Production),1440,Technician-000003,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1902638888888888,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:21:57.094,2019-04-03T17:19:05.696
Check for Quality Assurance,1440,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.798138888888889,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T17:25:23.686,2019-04-03T17:24:26.220
Pick-up,1440,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0854722222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:34:32.879,2019-04-04T10:31:56.571
Process drop-off,1441,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6761180555555556,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:03:19.168,2019-04-02T20:01:41.807
Enter prescription details,1441,Technician-000001,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0796319444444444,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:42:16.429,2019-04-03T12:39:40.962
Check if refill is allowed,1441,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:42:16.429,2019-04-03T12:42:16.429
Check DUR,1441,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:42:16.429,2019-04-03T12:42:16.429
Check Insurance,1441,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:42:16.429,2019-04-03T12:42:16.429
Pack the drugs (Production),1441,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.317625,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:23:13.370,2019-04-03T17:20:03.632
Check for Quality Assurance,1441,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8663888888888889,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T17:26:26.066,2019-04-03T17:25:23.686
Pick-up,1441,Technician-000001,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.038638888888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:36:22.278,2019-04-04T10:33:52.714
Process drop-off,1442,Technician-000003,MXML.EnactmentLog,3,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7378472222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:04:05.338,2019-04-02T20:02:19.088
Enter prescription details,1442,Technician-000003,MXML.EnactmentLog,3,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0069722222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:42:59.308,2019-04-03T12:40:34.304
Check if refill is allowed,1442,Pharmacy System-000001,MXML.EnactmentLog,3,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:42:59.308,2019-04-03T12:42:59.308
Check DUR,1442,Pharmacy System-000001,MXML.EnactmentLog,3,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:42:59.308,2019-04-03T12:42:59.308
Check Insurance,1442,Pharmacy System-000001,MXML.EnactmentLog,3,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:42:59.308,2019-04-03T12:42:59.308
Resolve insurance issues manually,1442,Technician-000002,MXML.EnactmentLog,3,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.615736111111111,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:25:12.162,2019-04-03T17:21:19.496
Pack the drugs (Production),1442,Technician-000001,MXML.EnactmentLog,3,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3453958333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:33:52.714,2019-04-04T10:30:38.977
Check for Quality Assurance,1442,Pharmacist-000001,MXML.EnactmentLog,3,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8987361111111112,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-04T10:35:16.262,2019-04-04T10:34:11.553
Pick-up,1442,Technician-000003,MXML.EnactmentLog,3,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9666805555555557,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T16:33:40.635,2019-04-04T16:31:21.433
Process drop-off,1443,Technician-000001,MXML.EnactmentLog,9,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6625555555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:07:13.947,2019-04-02T20:05:38.539
Enter prescription details,1443,Technician-000001,MXML.EnactmentLog,9,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0864791666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:47:50.702,2019-04-03T12:45:14.249
Check if refill is allowed,1443,Pharmacy System-000001,MXML.EnactmentLog,9,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:47:50.702,2019-04-03T12:47:50.702
Check DUR,1443,Pharmacy System-000001,MXML.EnactmentLog,9,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:47:50.702,2019-04-03T12:47:50.702
Check Insurance,1443,Pharmacy System-000001,MXML.EnactmentLog,9,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:47:50.702,2019-04-03T12:47:50.702
Resolve insurance issues manually,1443,Technician-000001,MXML.EnactmentLog,9,sid-376F3213-4B1D-4DAB-89CC-60F051627586,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8408055555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:27:35.238,2019-04-03T17:25:34.162
Pick-up,1443,Technician-000001,MXML.EnactmentLog,9,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.944701388888889,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:38:38.315,2019-04-04T10:36:22.278
Process drop-off,1444,Technician-000002,MXML.EnactmentLog,2,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7441458333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:07:36.629,2019-04-02T20:05:49.472
Enter prescription details,1444,Technician-000003,MXML.EnactmentLog,2,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0262847222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:47:51.337,2019-04-03T12:45:23.552
Check if refill is allowed,1444,Pharmacy System-000001,MXML.EnactmentLog,2,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:47:51.337,2019-04-03T12:47:51.337
Check DUR,1444,Pharmacy System-000001,MXML.EnactmentLog,2,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:47:51.337,2019-04-03T12:47:51.337
Resolve DUR manually,1444,Pharmacist-000001,MXML.EnactmentLog,2,sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7422222222222222,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T12:48:44.777,2019-04-03T12:47:51.337
Check Insurance,1444,Pharmacy System-000001,MXML.EnactmentLog,2,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:48:44.777,2019-04-03T12:48:44.777
Pack the drugs (Production),1444,Technician-000001,MXML.EnactmentLog,2,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2190416666666668,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:30:30.780,2019-04-03T17:27:35.238
Check for Quality Assurance,1444,Pharmacist-000001,MXML.EnactmentLog,2,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8936527777777779,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T17:31:35.123,2019-04-03T17:30:30.780
Pick-up,1444,Technician-000002,MXML.EnactmentLog,2,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0411180555555555,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:41:19.538,2019-04-04T10:38:49.617
Process drop-off,1445,Technician-000001,MXML.EnactmentLog,7,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5527222222222222,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:08:33.539,2019-04-02T20:07:13.947
Enter prescription details,1445,Technician-000002,MXML.EnactmentLog,7,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1558333333333333,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:50:17.668,2019-04-03T12:47:31.228
Check if refill is allowed,1445,Pharmacy System-000001,MXML.EnactmentLog,7,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:50:17.668,2019-04-03T12:50:17.668
Check DUR,1445,Pharmacy System-000001,MXML.EnactmentLog,7,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:50:17.668,2019-04-03T12:50:17.668
Check Insurance,1445,Pharmacy System-000001,MXML.EnactmentLog,7,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:50:17.668,2019-04-03T12:50:17.668
Pack the drugs (Production),1445,Technician-000003,MXML.EnactmentLog,7,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.275625,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:31:50.749,2019-04-03T17:28:47.059
Check for Quality Assurance,1445,Pharmacist-000001,MXML.EnactmentLog,7,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.921736111111111,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T17:32:57.114,2019-04-03T17:31:50.749
Pack the drugs (Production),1445,Technician-000002,MXML.EnactmentLog,7,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.1758472222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:44:08.860,2019-04-04T10:41:19.538
Check for Quality Assurance,1445,Pharmacist-000001,MXML.EnactmentLog,7,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7748055555555556,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-04T10:45:04.646,2019-04-04T10:44:08.860
Pick-up,1445,Technician-000003,MXML.EnactmentLog,7,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.0562291666666668,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T16:46:07.994,2019-04-04T16:43:35.897
Process drop-off,1446,Technician-000003,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.6314375000000001,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:14:21.808,2019-04-02T20:12:50.881
Enter prescription details,1446,Technician-000002,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.8335,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:52:17.692,2019-04-03T12:50:17.668
Check if refill is allowed,1446,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:52:17.692,2019-04-03T12:52:17.692
Check DUR,1446,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:52:17.692,2019-04-03T12:52:17.692
Check Insurance,1446,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:52:17.692,2019-04-03T12:52:17.692
Pack the drugs (Production),1446,Technician-000001,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3065902777777778,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:33:38.929,2019-04-03T17:30:30.780
Check for Quality Assurance,1446,Pharmacist-000001,MXML.EnactmentLog,1,sid-18F562AE-0F3A-489F-8660-38E177904BB0,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.7349583333333333,sid-FAF2CD12-620C-4F4C-AE70-862B185EF9BE,2019-04-03T17:34:31.846,2019-04-03T17:33:38.929
Pick-up,1446,Technician-000003,MXML.EnactmentLog,1,sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.2814722222222223,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-04T10:45:48.879,2019-04-04T10:42:44.347
Process drop-off,1447,Technician-000002,MXML.EnactmentLog,1,sid-B116665C-63B7-4D81-A47A-358CE898E122,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.5221041666666667,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-02T20:16:04.041,2019-04-02T20:14:48.858
Enter prescription details,1447,Technician-000002,MXML.EnactmentLog,1,sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,0.9489722222222221,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T12:54:34.344,2019-04-03T12:52:17.692
Check if refill is allowed,1447,Pharmacy System-000001,MXML.EnactmentLog,1,sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:54:34.344,2019-04-03T12:54:34.344
Check DUR,1447,Pharmacy System-000001,MXML.EnactmentLog,1,sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:54:34.344,2019-04-03T12:54:34.344
Check Insurance,1447,Pharmacy System-000001,MXML.EnactmentLog,1,sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,,sid-66F243A5-4165-4803-805B-A5F6BB41B476,2019-04-03T12:54:34.344,2019-04-03T12:54:34.344
Pack the drugs (Production),1447,Technician-000002,MXML.EnactmentLog,1,sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,sid-841F35F3-ABD1-4ABA-B8AD-28581544A987,1.3341736111111113,sid-C1BCD679-E133-4F46-9956-013E1F9E0BD1,2019-04-03T17:37:30.358,2019-04-03T17:34:18.237
